,EMP,EMPSZES,GEO_ID,PAYANN,ESTAB,YEAR,zip code
43751,473,1,8610000US28503,18616,26,2017,28503
43754,11500,1,8610000US28504,405925,432,2017,28504
43763,47,1,8610000US28508,1189,15,2017,28508
43766,199,1,8610000US28509,4197,23,2017,28509
43771,366,1,8610000US28510,11795,24,2017,28510
43777,1214,1,8610000US28512,31909,172,2017,28512
43784,1731,1,8610000US28513,43835,161,2017,28513
43789,315,1,8610000US28515,10164,41,2017,28515
43794,2472,1,8610000US28516,74784,318,2017,28516
43800,1232,1,8610000US28518,34360,130,2017,28518
43806,185,1,8610000US28519,6166,27,2017,28519
43810,3,1,8610000US28520,72,3,2017,28520
43812,99,1,8610000US28521,2405,21,2017,28521
43814,153,1,8610000US28523,5538,15,2017,28523
43818,29,1,8610000US28524,636,9,2017,28524
43820,98,1,8610000US28525,2358,22,2017,28525
43824,109,1,8610000US28526,2889,26,2017,28526
43827,100,1,8610000US28527,2579,12,2017,28527
43830,3,1,8610000US28528,72,3,2017,28528
43832,556,1,8610000US28529,14183,32,2017,28529
43837,666,1,8610000US28530,27516,80,2017,28530
43842,133,1,8610000US28531,2881,21,2017,28531
43845,2924,1,8610000US28532,93180,318,2017,28532
43851,717,1,8610000US28533,76689,45,2017,28533
43856,13,1,8610000US28537,403,4,2017,28537
43858,165,1,8610000US28538,4196,26,2017,28538
43861,640,1,8610000US28539,19447,90,2017,28539
43866,10896,1,8610000US28540,291579,920,2017,28540
43874,319,1,8610000US28541,5273,20,2017,28541
43877,904,1,8610000US28542,50380,46,2017,28542
43883,489,1,8610000US28544,9573,39,2017,28544
43887,67,1,8610000US28545,3180,20,2017,28545
43890,16334,1,8610000US28546,486333,942,2017,28546
43898,977,1,8610000US28547,32968,56,2017,28547
43904,1534,1,8610000US28551,45342,147,2017,28551
43910,15,1,8610000US28553,393,7,2017,28553
43912,98,1,8610000US28554,3106,9,2017,28554
43914,464,1,8610000US28555,16874,65,2017,28555
43920,27,1,8610000US28556,832,8,2017,28556
43922,10250,1,8610000US28557,364607,819,2017,28557
43929,9782,1,8610000US28560,362987,679,2017,28560
43936,1762,1,8610000US28561,82961,65,2017,28561
43941,11007,1,8610000US28562,383801,855,2017,28562
43949,672,1,8610000US28563,44666,29,2017,28563
43954,2419,1,8610000US28570,78998,300,2017,28570
43955,80,1,8610000US28564,2461,9,2017,28564
43963,398,1,8610000US28571,10905,77,2017,28571
43968,793,1,8610000US28572,23352,99,2017,28572
43973,1266,1,8610000US28574,29717,148,2017,28574
43974,400,1,8610000US28573,12557,37,2017,28573
43982,77,1,8610000US28575,1548,11,2017,28575
43985,204,1,8610000US28577,7002,14,2017,28577
43988,131,1,8610000US28578,4382,28,2017,28578
43992,35,1,8610000US28579,783,11,2017,28579
43995,1660,1,8610000US28580,48614,190,2017,28580
44001,34,1,8610000US28582,1111,17,2017,28582
44003,3261,1,8610000US28584,78851,384,2017,28584
44011,199,1,8610000US28585,6422,52,2017,28585
44014,861,1,8610000US28586,28779,103,2017,28586
44020,15,1,8610000US28589,392,5,2017,28589
44023,6324,1,8610000US28590,236173,406,2017,28590
44029,1197,1,8610000US28594,34305,142,2017,28594
44035,22519,1,8610000US28601,929227,1336,2017,28601
44043,26504,1,8610000US28602,990897,1266,2017,28602
44053,3840,1,8610000US28603,249798,85,2017,28603
44059,2778,1,8610000US28604,70610,300,2017,28604
44066,2426,1,8610000US28605,57683,255,2017,28605
44074,177,1,8610000US28606,4639,19,2017,28606
44077,14260,1,8610000US28607,483695,1097,2017,28607
44084,1013,1,8610000US28609,81847,85,2017,28609
44089,5291,1,8610000US28610,286499,138,2017,28610
44096,23,1,8610000US28611,858,5,2017,28611
44098,1271,1,8610000US28612,36579,96,2017,28612
44104,11961,1,8610000US28613,441963,529,2017,28613
44112,53,1,8610000US28615,1535,9,2017,28615
44114,98,1,8610000US28616,3284,12,2017,28616
44117,67,1,8610000US28617,2087,22,2017,28617
44120,326,1,8610000US28618,10217,45,2017,28618
44123,246,1,8610000US28619,6402,16,2017,28619
44126,5069,1,8610000US28621,169183,333,2017,28621
44133,48,1,8610000US28624,1347,11,2017,28624
44134,126,1,8610000US28622,3875,33,2017,28622
44137,128,1,8610000US28623,5227,18,2017,28623
44141,12692,1,8610000US28625,479514,782,2017,28625
44148,122,1,8610000US28626,3930,39,2017,28626
44151,13,1,8610000US28629,418,6,2017,28629
44152,95,1,8610000US28627,2786,21,2017,28627
44155,29,1,8610000US28628,555,10,2017,28628
44158,3455,1,8610000US28630,102576,304,2017,28630
44165,26,1,8610000US28631,572,8,2017,28631
44169,479,1,8610000US28634,14696,65,2017,28634
44174,92,1,8610000US28635,3055,23,2017,28635
44178,1174,1,8610000US28636,39606,60,2017,28636
44184,1352,1,8610000US28637,42414,75,2017,28637
44191,2716,1,8610000US28638,79068,173,2017,28638
44197,2299,1,8610000US28640,93386,158,2017,28640
44204,20,1,8610000US28641,772,5,2017,28641
44206,1870,1,8610000US28642,63780,113,2017,28642
44211,247,1,8610000US28643,6726,23,2017,28643
44214,70,1,8610000US28644,1401,16,2017,28644
44217,13021,1,8610000US28645,459499,807,2017,28645
44225,719,1,8610000US28646,31038,39,2017,28646
44231,29,1,8610000US28647,833,10,2017,28647
44233,2889,1,8610000US28650,95735,188,2017,28650
44241,375,1,8610000US28651,8358,63,2017,28651
44244,15606,1,8610000US28655,531438,950,2017,28655
44245,344,1,8610000US28654,7714,38,2017,28654
44257,1245,1,8610000US28657,36121,168,2017,28657
44262,10417,1,8610000US28658,390662,487,2017,28658
44270,6680,1,8610000US28659,216461,488,2017,28659
44276,1164,1,8610000US28660,40562,29,2017,28660
44279,56,1,8610000US28661,2228,4,2017,28661
44280,81,1,8610000US28662,1881,9,2017,28662
44282,15,1,8610000US28663,603,3,2017,28663
44284,89,1,8610000US28665,3883,16,2017,28665
44286,125,1,8610000US28666,1996,10,2017,28666
44288,44,1,8610000US28667,1489,8,2017,28667
44290,104,1,8610000US28668,4179,11,2017,28668
44292,110,1,8610000US28669,3456,23,2017,28669
44296,247,1,8610000US28670,8384,41,2017,28670
44300,938,1,8610000US28671,39580,28,2017,28671
44303,477,1,8610000US28673,15486,106,2017,28673
44309,1801,1,8610000US28675,55774,182,2017,28675
44315,247,1,8610000US28676,7283,49,2017,28676
44319,14240,1,8610000US28677,589353,920,2017,28677
44326,650,1,8610000US28678,18804,56,2017,28678
44331,107,1,8610000US28679,3741,31,2017,28679
44334,274,1,8610000US28680,10240,27,2017,28680
44337,5461,1,8610000US28681,184615,400,2017,28681
44345,272,1,8610000US28682,21999,37,2017,28682
44348,24,1,8610000US28683,397,6,2017,28683
44351,111,1,8610000US28684,2948,23,2017,28684
44353,48,1,8610000US28685,986,14,2017,28685
44356,681,1,8610000US28687,28171,39,2017,28687
44361,297,1,8610000US28689,18314,41,2017,28689
44365,3338,1,8610000US28690,123503,144,2017,28690
44371,317,1,8610000US28691,13895,10,2017,28691
44372,265,1,8610000US28692,8479,73,2017,28692
44378,69,1,8610000US28693,2298,22,2017,28693
44381,2595,1,8610000US28694,74604,241,2017,28694
44388,10866,1,8610000US28697,521555,411,2017,28697
44394,85,1,8610000US28698,3433,34,2017,28698
44400,98,1,8610000US28701,3655,48,2017,28701
44403,5,1,8610000US28702,221,4,2017,28702
44405,12765,1,8610000US28704,529712,687,2017,28704
44413,641,1,8610000US28705,22423,91,2017,28705
44419,61,1,8610000US28707,1876,6,2017,28707
44421,63,1,8610000US28708,1324,9,2017,28708
44422,176,1,8610000US28709,5075,21,2017,28709
44425,5,1,8610000US28710,122,3,2017,28710
44427,5538,1,8610000US28711,196791,395,2017,28711
44434,5755,1,8610000US28712,190130,556,2017,28712
44442,2377,1,8610000US28713,68866,241,2017,28713
44447,3464,1,8610000US28714,126540,316,2017,28714
44455,3768,1,8610000US28715,125204,413,2017,28715
44461,3711,1,8610000US28716,147060,246,2017,28716
44468,1493,1,8610000US28717,56155,195,2017,28717
44474,3855,1,8610000US28719,142856,137,2017,28719
44475,43,1,8610000US28718,1365,10,2017,28718
44482,2102,1,8610000US28721,91026,178,2017,28721
44487,1893,1,8610000US28722,58832,160,2017,28722
44494,155,1,8610000US28720,3609,18,2017,28720
44497,631,1,8610000US28723,17255,75,2017,28723
44502,31,1,8610000US28724,846,8,2017,28724
44504,181,1,8610000US28725,3955,24,2017,28725
44507,1158,1,8610000US28726,59359,57,2017,28726
44514,568,1,8610000US28728,23412,17,2017,28728
44516,499,1,8610000US28729,14788,75,2017,28729
44520,1334,1,8610000US28730,47509,199,2017,28730
44526,2135,1,8610000US28731,66389,179,2017,28731
44533,8485,1,8610000US28732,397028,534,2017,28732
44541,6971,1,8610000US28734,221296,757,2017,28734
44548,7,1,8610000US28738,386,4,2017,28738
44550,3915,1,8610000US28739,119337,398,2017,28739
44557,2017,1,8610000US28741,83904,281,2017,28741
44558,99,1,8610000US28736,3751,27,2017,28736
44561,23,1,8610000US28740,861,12,2017,28740
44565,513,1,8610000US28742,15214,70,2017,28742
44570,334,1,8610000US28743,9794,50,2017,28743
44575,192,1,8610000US28744,6046,16,2017,28744
44578,255,1,8610000US28745,5312,11,2017,28745
44580,546,1,8610000US28746,15046,83,2017,28746
44585,328,1,8610000US28747,10430,44,2017,28747
44593,697,1,8610000US28748,23109,128,2017,28748
44596,78,1,8610000US28749,2557,11,2017,28749
44598,113,1,8610000US28750,4142,6,2017,28750
44600,715,1,8610000US28751,15455,107,2017,28751
44607,10527,1,8610000US28752,421444,575,2017,28752
44615,1133,1,8610000US28753,39079,149,2017,28753
44619,1620,1,8610000US28754,36587,128,2017,28754
44625,135,1,8610000US28755,3085,6,2017,28755
44627,448,1,8610000US28756,15894,68,2017,28756
44630,593,1,8610000US28757,10896,18,2017,28757
44632,180,1,8610000US28758,8940,12,2017,28758
44634,1551,1,8610000US28759,57874,139,2017,28759
44641,38,1,8610000US28760,1048,8,2017,28760
44643,742,1,8610000US28761,24048,71,2017,28761
44649,2199,1,8610000US28762,86881,94,2017,28762
44655,95,1,8610000US28763,2968,29,2017,28763
44659,79,1,8610000US28766,1764,20,2017,28766
44661,873,1,8610000US28768,22584,141,2017,28768
44669,1707,1,8610000US28771,61614,162,2017,28771
44674,312,1,8610000US28772,7982,26,2017,28772
44676,402,1,8610000US28773,10285,72,2017,28773
44680,565,1,8610000US28774,23157,55,2017,28774
44685,66,1,8610000US28775,2356,16,2017,28775
44688,92,1,8610000US28776,2839,10,2017,28776
44691,3435,1,8610000US28777,107219,284,2017,28777
44698,3040,1,8610000US28778,80350,205,2017,28778
44706,5374,1,8610000US28779,181394,480,2017,28779
44713,31,1,8610000US28781,1972,13,2017,28781
44715,1144,1,8610000US28782,34235,176,2017,28782
44720,61,1,8610000US28783,1892,15,2017,28783
44722,8,1,8610000US28784,143,3,2017,28784
44723,656,1,8610000US28785,23339,120,2017,28785
44729,7777,1,8610000US28786,239346,717,2017,28786
44737,4773,1,8610000US28787,150124,421,2017,28787
44744,75,1,8610000US28788,2235,7,2017,28788
44745,630,1,8610000US28789,17368,90,2017,28789
44750,201,1,8610000US28790,8642,45,2017,28790
44754,3554,1,8610000US28791,166109,320,2017,28791
44759,11208,1,8610000US28792,388171,950,2017,28792
44767,222,1,8610000US28793,6521,31,2017,28793
44771,25895,1,8610000US28801,1279905,1660,2017,28801
44777,172,1,8610000US28802,12578,36,2017,28802
44782,22639,1,8610000US28803,928727,1374,2017,28803
44790,8330,1,8610000US28804,335466,676,2017,28804
44797,11656,1,8610000US28805,409393,676,2017,28805
44803,17601,1,8610000US28806,617278,1397,2017,28806
44810,248,1,8610000US28813,10449,17,2017,28813
44815,35,1,8610000US28815,1219,9,2017,28815
44816,107,1,8610000US28814,4377,19,2017,28814
44820,295,1,8610000US28816,9342,13,2017,28816
44823,1327,1,8610000US28901,34237,116,2017,28901
44830,116,1,8610000US28902,3953,16,2017,28902
44835,1580,1,8610000US28904,45552,195,2017,28904
44840,350,1,8610000US28905,12095,31,2017,28905
44845,5749,1,8610000US28906,187983,431,2017,28906
44851,389,1,8610000US29001,16497,23,2017,29001
44852,47,1,8610000US28909,1417,12,2017,28909
44857,192,1,8610000US29002,4168,15,2017,29002
44862,1442,1,8610000US29003,50490,131,2017,29003
44869,3558,1,8610000US29006,107482,181,2017,29006
44876,125,1,8610000US29009,3775,28,2017,29009
44879,1494,1,8610000US29010,42952,164,2017,29010
44885,22,1,8610000US29014,383,12,2017,29014
44887,15,1,8610000US29015,634,4,2017,29015
44888,4920,1,8610000US29016,233387,314,2017,29016
44896,385,1,8610000US29018,9218,39,2017,29018
44900,6522,1,8610000US29020,206866,572,2017,29020
44907,285,1,8610000US29031,11221,12,2017,29031
44908,70,1,8610000US29021,3035,12,2017,29021
44911,154,1,8610000US29030,5335,27,2017,29030
44917,194,1,8610000US29032,11250,22,2017,29032
44919,6623,1,8610000US29033,358105,381,2017,29033
44927,4136,1,8610000US29036,143101,470,2017,29036
44933,5,1,8610000US29037,162,5,2017,29037
44935,144,1,8610000US29038,9662,17,2017,29038
44937,104,1,8610000US29039,1501,16,2017,29039
44941,392,1,8610000US29040,10913,40,2017,29040
44945,1250,1,8610000US29042,33381,83,2017,29042
44952,1123,1,8610000US29044,78678,56,2017,29044
44957,3732,1,8610000US29045,148115,262,2017,29045
44963,790,1,8610000US29047,29013,50,2017,29047
44966,264,1,8610000US29048,7448,40,2017,29048
44972,41,1,8610000US29051,456,6,2017,29051
44973,63,1,8610000US29052,823,14,2017,29052
44977,2553,1,8610000US29053,119448,158,2017,29053
44983,944,1,8610000US29054,26591,137,2017,29054
44988,333,1,8610000US29056,6651,23,2017,29056
44991,803,1,8610000US29058,28157,51,2017,29058
44998,583,1,8610000US29055,22700,64,2017,29055
45001,1251,1,8610000US29059,54133,101,2017,29059
45006,2127,1,8610000US29061,130749,83,2017,29061
45010,8263,1,8610000US29063,271997,785,2017,29063
45017,4642,1,8610000US29065,438374,38,2017,29065
45023,1139,1,8610000US29067,49085,111,2017,29067
45028,436,1,8610000US29069,10605,44,2017,29069
45033,2098,1,8610000US29070,64904,226,2017,29070
45039,718,1,8610000US29071,22935,38,2017,29071
45044,22103,1,8610000US29072,866835,1528,2017,29072
45052,6198,1,8610000US29073,227932,581,2017,29073
45058,33,1,8610000US29074,1052,8,2017,29074
45060,401,1,8610000US29075,12970,40,2017,29075
45063,50,1,8610000US29079,718,7,2017,29079
45065,103,1,8610000US29080,2298,18,2017,29080
45068,194,1,8610000US29081,6299,29,2017,29081
45072,30,1,8610000US29082,812,6,2017,29082
45075,1309,1,8610000US29101,61371,37,2017,29101
45081,4072,1,8610000US29102,104756,313,2017,29102
45087,5375,1,8610000US29078,224107,283,2017,29078
45100,110,1,8610000US29105,3852,14,2017,29105
45103,299,1,8610000US29107,6601,30,2017,29107
45106,9040,1,8610000US29108,302068,516,2017,29108
45114,26,1,8610000US29111,801,9,2017,29111
45116,213,1,8610000US29112,7114,44,2017,29112
45120,111,1,8610000US29113,3501,16,2017,29113
45124,68,1,8610000US29104,1556,13,2017,29104
45125,293,1,8610000US29114,9167,30,2017,29114
45129,13031,1,8610000US29115,432368,740,2017,29115
45136,493,1,8610000US29116,24088,39,2017,29116
45141,172,1,8610000US29117,4678,9,2017,29117
45143,5767,1,8610000US29118,246007,281,2017,29118
45149,73,1,8610000US29122,4794,4,2017,29122
45150,429,1,8610000US29123,14652,55,2017,29123
45155,177,1,8610000US29125,6421,28,2017,29125
45158,234,1,8610000US29126,9181,28,2017,29126
45162,1428,1,8610000US29127,56909,129,2017,29127
45167,113,1,8610000US29128,2832,25,2017,29128
45171,150,1,8610000US29129,4948,30,2017,29129
45175,1373,1,8610000US29130,67072,88,2017,29130
45181,290,1,8610000US29133,9974,11,2017,29133
45183,1277,1,8610000US29135,36505,139,2017,29135
45190,71,1,8610000US29137,1753,16,2017,29137
45193,1346,1,8610000US29138,36422,147,2017,29138
45199,1443,1,8610000US29142,30020,140,2017,29142
45204,166,1,8610000US29145,5830,9,2017,29145
45206,85,1,8610000US29146,1511,16,2017,29146
45209,425,1,8610000US29148,13050,72,2017,29148
45214,21126,1,8610000US29150,695094,1152,2017,29150
45224,1171,1,8610000US29151,50644,59,2017,29151
45229,524,1,8610000US29152,29595,56,2017,29152
45233,3989,1,8610000US29153,210024,158,2017,29153
45241,3671,1,8610000US29154,136796,215,2017,29154
45247,1218,1,8610000US29160,54638,95,2017,29160
45252,1927,1,8610000US29161,83324,123,2017,29161
45257,245,1,8610000US29162,6107,45,2017,29162
45260,377,1,8610000US29164,9421,60,2017,29164
45266,35,1,8610000US29163,442,14,2017,29163
45268,274,1,8610000US29166,13472,10,2017,29166
45270,77,1,8610000US29168,2584,9,2017,29168
45271,18928,1,8610000US29169,749225,985,2017,29169
45280,5541,1,8610000US29170,217340,370,2017,29170
45288,1038,1,8610000US29171,51750,43,2017,29171
45293,9249,1,8610000US29172,381690,173,2017,29172
45303,27,1,8610000US29175,518,5,2017,29175
45306,247,1,8610000US29178,7366,27,2017,29178
45311,1805,1,8610000US29180,54425,190,2017,29180
45316,31157,1,8610000US29201,1686183,1877,2017,29201
45325,3051,1,8610000US29202,174684,62,2017,29202
45327,21404,1,8610000US29203,1154122,662,2017,29203
45339,9653,1,8610000US29204,397215,595,2017,29204
45346,8030,1,8610000US29205,291142,687,2017,29205
45353,6147,1,8610000US29206,158582,508,2017,29206
45359,1451,1,8610000US29207,60147,48,2017,29207
45364,1228,1,8610000US29208,19834,56,2017,29208
45371,13822,1,8610000US29209,586155,685,2017,29209
45380,22951,1,8610000US29210,918835,1116,2017,29210
45387,141,1,8610000US29211,8981,9,2017,29211
45389,11277,1,8610000US29212,290612,856,2017,29212
45402,274,1,8610000US29221,5580,12,2017,29221
45405,14946,1,8610000US29223,486553,1054,2017,29223
45415,183,1,8610000US29224,10681,18,2017,29224
45418,41,1,8610000US29228,1547,4,2017,29228
45419,9268,1,8610000US29229,254203,622,2017,29229
45426,65,1,8610000US29230,1617,8,2017,29230
45428,99,1,8610000US29240,9047,8,2017,29240
45429,144,1,8610000US29250,6527,14,2017,29250
45432,16,1,8610000US29260,799,7,2017,29260
45434,85,1,8610000US29290,2119,14,2017,29290
45437,15945,1,8610000US29301,514081,851,2017,29301
45446,9195,1,8610000US29302,378733,602,2017,29302
45453,26252,1,8610000US29303,1274153,837,2017,29303
45464,3897,1,8610000US29304,284423,65,2017,29304
45469,7560,1,8610000US29306,315650,512,2017,29306
45470,318,1,8610000US29305,17850,14,2017,29305
45479,9412,1,8610000US29307,392841,432,2017,29307
45487,4733,1,8610000US29316,120159,397,2017,29316
45494,134,1,8610000US29321,2683,22,2017,29321
45496,31,1,8610000US29320,1156,4,2017,29320
45501,683,1,8610000US29322,22796,105,2017,29322
45507,1282,1,8610000US29323,39517,174,2017,29323
45511,4,1,8610000US29324,65,3,2017,29324
45513,5341,1,8610000US29325,192316,253,2017,29325
45519,7,1,8610000US29329,91,3,2017,29329
45520,1953,1,8610000US29330,75056,110,2017,29330
45526,56,1,8610000US29333,2535,8,2017,29333
45528,10,1,8610000US29331,251,3,2017,29331
45529,56,1,8610000US29332,1012,15,2017,29332
45535,16104,1,8610000US29334,910549,441,2017,29334
45543,835,1,8610000US29335,41129,41,2017,29335
45548,27,1,8610000US29336,597,6,2017,29336
45551,9,1,8610000US29338,76,4,2017,29338
45553,4635,1,8610000US29340,148752,278,2017,29340
45561,10530,1,8610000US29341,361565,468,2017,29341
45569,341,1,8610000US29342,16728,32,2017,29342
45573,60,1,8610000US29348,1779,5,2017,29348
45574,3957,1,8610000US29349,123780,386,2017,29349
45581,45,1,8610000US29351,1157,11,2017,29351
45585,1931,1,8610000US29353,66366,39,2017,29353
45589,1642,1,8610000US29356,47447,221,2017,29356
45595,6640,1,8610000US29360,239618,398,2017,29360
45607,1749,1,8610000US29365,79798,153,2017,29365
45613,33,1,8610000US29368,554,8,2017,29368
45615,998,1,8610000US29369,33689,139,2017,29369
45621,97,1,8610000US29370,6659,8,2017,29370
45623,265,1,8610000US29372,9904,44,2017,29372
45628,247,1,8610000US29374,7046,49,2017,29374
45633,46,1,8610000US29375,1608,9,2017,29375
45635,1963,1,8610000US29376,85446,169,2017,29376
45642,37,1,8610000US29378,1040,5,2017,29378
45643,4497,1,8610000US29379,151235,333,2017,29379
